URL,Title,Content
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86031,세이브더칠드런 2024 대구 국제어린이마라톤 자원봉사자 모집,세이브더칠드런 2024 대구 국제어린이마라톤 자원봉사자 모집안녕하세요 세이브더칠드런 동부지역본부입니다 대구 지역 내 아동 및 시민 1 500명을 대상으로 아동의 건강과 미래 더 나아가 아프리카 마을의 자립을 위한 국제어린이마라톤 행사를 진행하고자 합니다 이에 자원봉사자를 모집하오니 많은 관심과 신청 부탁 드립니다 활동일시 5월 4일 토 07 30 14 00 봉사시간 6시간 30분 인정 및 식사 제공 집결장소 두류공원 코오롱 야외음악당 모집대상 20세 이상의 성인 300명 대외활동 내용 행사 업무 보조 부스 운영 코스 안내 등 행사 스탭 업무 전반 신청방법 포스터 내 QR 또는 해당 링크 통한 구글폼 제출 https forms gle VQY9PTw7H9GByiSBA 문의사항 070 7443 1614 duna kwon sc or kr
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86032,2024년도 한국안데르센상 작품공모전,2024년도 한국안데르센상 작품공모전2024년도 한국안데르센상 작품공모전을 개최합니다 출품을 희망하시는 분들의 많은 관심과 참여를 바랍니다 공모부문 아동문학 창작동화 창작동시 출판미술부문은 공모사항 재정비와 개선을 위해 작품접수를 보류합니다 접수마감 2024년 5월 10일 금 17시 접수방법 한국안데르센상 홈페이지에서 출품신청 시상내용 공모요강 참조 수상작발표 7월 중 발표 예정 심사일정에 따라 변경될 수 있음 수상자 개별 연락 및 홈페이지 발표 접수된 모든 작품은 반환하지 않습니다 홈페이지의 공모요강을 반드시 확인하신 후 출품하시기 바랍니다 출품신청은 개인별 1회만 가능합니다 접수가 완료된 이후 재출품하시려면 기존에 출품된 내역을 전부 삭제하는 과정을 거쳐야 하니 여러 부문에 출품하시려면 출품신청시 해당 부문을 전부 체크 선택 하여 출품하시기 바랍니다 메뉴 한국안데르센상 자주하는 질문 에 가셔서 공지된 내용 확인하신 후 출품하시기 바랍니다 전년도 수상작품은 참고용으로 보실 수 있습니다
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86033,2024 박물관 미술관 주간 뮤포터즈 모집,2024 박물관 미술관 주간 뮤포터즈 모집
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86034,제53회 부산어린이글잔치 원고 모집,제53회 부산어린이글잔치 원고 모집부산아동문학인협회가 주관하는 제53회 부산어린이 글잔치를 다음과 같이 개최합니다 관심 있는 어린이들의 응모를 기다립니다 행사명 제53회 부산어린이글잔치 대 상 부산 시내 초등학교 재학생 누구나 부 문 운문부 1인 3편 이내 원고 매수 제한 없음 산문부 1인 3편 이내 작품 당 원고지 5 10매 내외 산문은 생활글 대상 소설 논설문 설명문 등 제외 주 제 자유 제한 없음 접수 기간 2024 4 11 4 30 온라인 접수 원고 접수 https naver me GMWuRW8t 공모전 시상내역 금상 교육감상 운문부 1명 산문부 1명 우수학교상 1명 금상 30점 은상 10점 동상 5점으로 종합점수로 선정함 은상 협회장상 운문부 10명 산문부 10명 동상 협회장상 운문부 40명 산문부 40명 비고 운문부 산문부 학년 구분 없이 균등하게 시상함 상장 및 부상 수여
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86035,2024년 양주 시민 혁신 리빙랩 프로젝트 과제 공모전,2024년 양주 시민 혁신 리빙랩 프로젝트 과제 공모전 공모주제 일상생활에서 접할 수 있는 우리 삶 속의 불편한 사회문제 예시 탄소중립 청년 도시재생 1인 가구 등 공모기간 2024 3 18 월 2024 4 19 금 응모자격 양주시에 거주하거나 생활권 직장 학교 등 을 영유하고 있고 양주 사회문제 해결을 원하는 시민 누구나 공모분야 주민 참여를 통해 사회문제 해결하여 사회적 가치를 실현하는 아이디어 시상 상장 및 부상금 지급 부상금 지급 기준 양주시 제안제도 운영 조례 제18조
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86036,창원시 자원봉사 순간포착 콘테스트 렌즈 ON,창원시 자원봉사 순간포착 콘테스트 렌즈 ON 내 생애 최고 자원봉사 활동 접수기간 2024 10 1 10 25 응모자격 1365에 가입된 창원시 거주 청소년 누구나 9세 24세 단 개인 자격으로만 응모 가능 공모주제 내 생애최고 자원봉사 활동 사진 2024년 창원시 관내 봉사활동 사진에 한함 비고 봉사활동 전경 및 응모자 얼굴이 잘 드러나도록 촬영 작품규격 색 상 컬러 및 흑백 해 상 도 3 000픽셀 이상 용 량 3MB 이상 비 율 4 3 파일형식 JPG JPEG 메타정보 필수 촬영일자 2024년 1월 1일 이후 촬영 비고 메타정보 사진 파일 기본 정보 모든 규격요건 필수 합성사진 심사 제외 결과발표 2024년 11월 시상내역 최우수 1 10만원 우 수 2 5만원 장 려 10 1만원 문의 055 225 3833
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86037,제19회 겸재전국사생대회,제19회 겸재전국사생대회 주 제 궁산 일대 풍광 그리기 참가 대상 전국 유 초 중 고등학생 및 동 연령대 청소년 참가 접수 2024년 4월 16일 화 5월 10일 금 접수방법 홈페이지 온라인 접수 전화 메일 방문 접수 등 상장 및 부상 대상 강서구청장상 금상 은상 강서문화원장상 동상 장려상 강서미술협회장상 등 부문별 수여
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86038,2024 한국실내디자인학회 주제공모전,2024 한국실내디자인학회 주제공모전 주제 미래를 대비하는 공간디자인 출품자격 대학생 및 대학원생 휴학생 포함 개인 또는 팀 3명 이내 으로 참가신청 공모부문 주제 내용이 포함된 공간디자인 및 관련분야 창작품 공공디자인 전시부스도 포함함 공모일정1 공모전 접수기간 2024월 11월 5일 화 14 00까지2 예 선 작품심사 2024년 11월 6일 수 3 1차 합격 작품발표 2024년 11월 6일 수 17 00 학회 홈페이지 공지사항 게시판 발표4 2차 본선작 접수 2024년 11월 13일 수 14 00까지5 Open Critic 및 시상식 2024년 11월 15일 금 국립중앙박물관 작품제출 공모전 신청확인 페이지에서 작품 업로드 1차 제출물 1 작품 작품패널 A1 Size 594x841 mm 세로형 해상도 300dpi이상 jpg파일 패널은 출품자가 제출한 데이터로 학회에서 일괄적으로 출력 출력물의 전면에는 소속 출품자의 인식이 되는 표시를 할 수 없음 2 출품신청서 홈페이지에서 출품신청서를 다운받아 작성 후 제출 3 출품자 사진 20 25 해상도 200dpi jpg파일 2차 제출물 1 대상 1차 심사 통과 작품 2 제출물 8분 분량 발표용 PPT 알집 업로드 3 제출방법 공모전 신청 확인 페이지에서 작품 업로드 참가비 60 000원 신용카드 결제 홈페이지를 통한 카드 결제 무통장입금 참가신청 대표자명으로 송금 국민은행 829 25 0013 811 예금주 사 한국실내디자인학회 참가신청 제출완료 후 제출목록 에서 참가비를 결제하셔야 참가신청이 완료 됩니다 참가비는 환불이 불가능하오니 참고해주시기 바랍니다 심사방법 1차심사 통과 작품에 대한 2차심사 오픈크리틱 후 수상작 선정 및 시상식 진행 심사위원 김정곤 주 비트윈스페이스 공동 대표 책임 디자이너 한승재 푸하하하 프랜즈 공동 대표 소장 외 1인 시 상 대상 1점 상장 및 상금 500만원 금상 1점 상장 및 상금 200만원 은상 2점 상장 및 상금 100만원 동상 6점 상장 및 상금 20만원 우수상 10점 상장 장려상 10점 상장 특선 00점 상장 입선 00점 상장 유의사항 응모작은 타 공모전에 중복 출품 불가합니다 수상 이후라도 응모작의 표절 모방 저작권 침해 판명 시 수상이 취소되며 상금과 시상물을 회수합니다 작품패널 내용은 영문이 아닌 한글로 내용을 기술하시기 바랍니다 주최 주관 및 후원 주최 주관 사 한국실내디자인학회 후 원 주 시공테크 문 의 사 한국실내디자인학회 사무국 02 564 2598 kiid kiid or kr
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86039,제1기 ISTANS 대학 원 생 서포터즈 모집,제1기 ISTANS 대학 원 생 서포터즈 모집안녕하세요 국내 유일의 산업통계분석시스템인 저희 ISTANS는 올해 20주년을 맞이하여산업통계 콘텐츠와 시스템을 개선하고 이용 확산을 도모하고자 제1기 ISTANS 대학 원 생 서포터즈를 아래와 같이 모집하고자 합니다 ISTANS 서포터즈 모집 주요일정 접수 2024년 4월 10일 수 4월 24일 수 심사결과 통보 2024년 4월 26일 금 예정 위촉식 2024년 4월 말 예정 활동기간 및 내용 활동기간 2024년 5월 10월 6개월 활동 내용 1 ISTANS SNS 운영 2 ISTANS 홍보활동 3 ISTANS 산업통계 콘텐츠 기획 정기 회의 및 콘텐츠 제작 지원자격 산업통계분석시스템 ISTANS에 관심 있는 대학 원 생 재학생 및 휴학생 SNS 운영 등 서포터즈 활동을 적극적으로 할 수 있는 대학 원 생 대외활동 혜택 소정의 월간 활동비 지급 ISTANS 서포터즈 웰컴키트 제공 우수 서포터즈 시상 및 상금 수여 서포터즈 수료증 제공 통계 실무자와의 간담회 지원방법1 ISTANS 홈페이지 접속2 서비스알림 이벤트 ISTANS 서포터즈 클릭 후 자기소개서 양식 다운로드3 작성한 자기소개서를 하단 신청서에 업로드 후 개인정보를 입력하여 제출 현재 ISTANS 리뉴얼 사이트가 오픈 진행 중이며 다음주에 오픈될 예정입니다 따라서 이번주 내에 제출할 예정이신 분들은 현 페이지에서 양식 다운로드 후 담당자 이메일로 직접 제출하시면 됩니다 담당자 산업연구원 동향통계분석본부 천가현 연구원 전화 044 287 3277 이메일 gh cheon kiet re kr
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86041,2024 예천군 일자리 발굴 아이디어 공모전,2024 예천군 일자리 발굴 아이디어 공모전 접수기간 2024 4 1 월 4 30 화 1개월 응모자격 예천군 일자리 창출에 관심 있는 사람 누구나 시상내역 예천사랑상품권 지급 대상 1건 100만원 최우수상 2건 50만원 우수상 3건 30만원 장려상 5건 10만원 노력상 12건 5만원 공모분야 일자리 창출 및 고용 촉진 등 지원사업 직접일자리 사업 직업능력훈련개발 고용장려금 창업지원 취업역량 강화 등 지역주민이 참여 가능한 협력형 민간 일자리 실버세대 경력단절여성 다문화가정 예비 창업가를 위한 혁신적이고 지속가능한 일자리 정보통신기술 ICT 사물인터넷 IOT 등 4차 산업 관련 일자리 지역자원을 활용한 특화형 일자리 사업 기타 일자리 창출 관련 자유 제안 문의처 예천군 지역경제과 일자리팀 054 650 6827
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86042,제4회 대한민국 서예 캘리아트대전,제4회 대한민국 서예 캘리아트대전
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86043,제3회 정지용 캘리그라피 대전,제3회 정지용 캘리그라피 대전
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86044,2024 부산국제마케팅광고제 MAD STARS 2024 출품 안내,2024 부산국제마케팅광고제 MAD STARS 2024 출품 안내 행사 개요 행사명칭 2024 부산국제마케팅광고제 MAD STARS 2024 행사기간 2024 8 20 화 8 23 금 행사장소 부산 벡스코 컨벤션홀 진행 일정 출품기간 2024 2 5 월 2024 6 15 토 일반인 부문의 출품료는 무료 예선 심사기간 2024 7 1 월 7 15 월 온라인 파이널리스트 발표 2024 7 19 금 홈페이지 및 개별 공지 본선 심사기간 2024 7 24 수 8 7 수 온라인 수상작 발표 2024 8 23 금 홈페이지 및 MAD STARS 시상식에서 발표 상기 일정은 변동 가능성이 있음 출품 자격 전문가 부문 현재 마케팅 및 커뮤니케이션 관련 종사자 2023년 5월 1일부터 2024년 6월 15일까지 실제 집행된 캠페인 일반인 부문 현재 마케팅 및 커뮤니케이션 관련 미종사자 학생 실제 집행되지 않은 캠페인 및 아이디어 팀으로 출품 가능하며 인원 수의 제한 없음 출품 규격 출품 카테고리별로 요구되는 규격이 상이하니 반드시 홈페이지 및 출품 자료를 확인 바랍니다 Video 최대 3분 이내 편집 MOV 혹은 MP4 최대 350MB Image 각 이미지의 가장 긴 면 최소 2400픽셀 최대 4800픽셀 JPG 최대 3MB Radio 최대 3분 이내여야 하며 반드시 영문 스크립트를 Support File로 함께 제출해야 합니다 MP3 최대 3MB URL 입력한 URL은 로그인을 하지 않지 않고 바로 접속이 가능해야 합니다 또한 심사를 위하여 2024 8 21 수 활성화되어 있어야 합니다 공모전 시상부문 금상 Gold 은상 Silver 동상 Bronze 크리스탈 Crystal 파이널리스트 Finalist 시상내역은 심사 결과에 따라 변경될 수 있음 수상자 혜택 동상 이상 수상자 대상 국내 유명 광고회사 인턴십 기회 제공 문의사항 MAD STARS 홈페이지 AWARD FAQ 담당자 Tel 051 623 5539 E mail info madstars org
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86045,제3회 경기도 인권 작품공모전,제3회 경기도 인권 작품공모전 접수기간 24 3 15 금 24 5 13 월 24 00까지 응모자격 인권에 관심 있는 누구나 지역 연령 불문 단체 접수 불가 공모분야 3개 분야 ①만화 웹툰 ②포스터 ③운문 시 응모자 1인이 2개 분야 이내의 작품에 응모할 수 있으나 모든 분야 합산 2개 작품까지만 접수 가능 동일인의 작품은 중복시상하지 않으며 상장 및 상금 중 고득점 및 고액에 해당하는 하나의 작품 으로만 선발 시상 공모주제 인권 친화적 공동체 문화조성 및 확산 관련 자유 주제 인권침해 및 차별행위 예방 구제 관련 등 각 분야별 세부 주제에 적합한 작품 인권침해 인간으로서의 존엄과 가치 및 자유와 권리를 침해하는 행위 차별행위 특정한 사람을 우대 배제 구별하거나 불리하게 대우하는 행위 및 성희롱 행위 시상내용 경기도지사 상장 및 시상금 총 12개 작품 1 000만원 공모 분야합 계대 상최 우 수 상우 수 상인원시상금인원시상금인원시상금인원시상금합계121 000336032706370① 만화 웹툰 4 4501150 150만원 x 1명 1120 120만원 x 1명 2180 90만원 x 2명 ②포스터4 3301120 150만원 x 1명 1 90 90만원 x 1명 2120 60만원 x 2명 ③운문 시 4 2201 90 90만원 x 1명 1 60 60만원 x 1명 270 35만원 x 2명 문의 연락처 031 8008 3264 E mail gghrd190701 gg go kr
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86046,해치마당 미디어월 콘텐츠 시민 아이디어 공모전,2024 해치마당 미디어월 전시 콘텐츠 시민 아이디어 공모전 공모 개요 공모 주제 광화문 광장의 여름 해치와 소울프렌즈 제시된 주제 중 택1 전 시 명 2024 해치마당 미디어월 2회 전시 발전 전시장소 광화문광장 해치마당 미디어월 서울특별시 종로구 세종대로 172 제작 방법 작품 20점 선정 작품화 워크샵 각 선정자들의 작품을 1분 영상으로 총 20점 제작 해치마당 미디어월 2회 전시 24 07 01 09 30 에 상영 공모 내용 사진 일러스트 회화 스케치 등 평면 이미지와 스토리보드 지원 자격 대한민국 국민 제한없음 모집 기간 및 일정 작품 접수 2024년 4월 11일 월 2024년 5월 6일 금 선정후보작 발표 2024년 5월 14일 화 선정후보작 공개검증 및 아이디어 작품화 2024년 5월 14일 화 2024년 6월 2일 일 작품 전시 2024년 7월 1일 월 2024년 9월 30일 월 지원 방법 이메일 접수 hechi field gmail com 내손안에 서울 공모전 메뉴 참고 제출서류 참가신청서 작품설명서 영상제작을 위한 예상 시나리오를 10컷으로 작성하여 이미지 포함하여 스케치 제출분 정도의 러닝 타임이 나올 정도의 시나리오 작성 필수 개인정보 이용 및 수집제공 및 저작권 활용 동의서 작품 파일 확장자AI PSD PDF PNG 시상 내역 총 1 000만원 선정인원 20명 팀 지원사항 1인 팀 당 50만원 접수상황 및 심사결과 등에 따라 선정인원은 조정될 수 있음 심사 기준 공공성 30 독창성 30 예술성 40 공공성 전시 적합성 독창성 예술성 종합 평가 후 최다 득점자 순 유의사항 응모작품은 순수 창작 작품이어야 하며 선정 후보작 발표 이후 10일 이상 부정행위 검증 절차를 진행할 예정임 모작 위작 등의 논란 발생 시 최종 수상작에서 제외됨 기존작품의 출품은 가능하나 타 공모전 수상작이나 유사작품은 심사대상에서 제외되며 당선 이후라도 발견 시 선정이 취소됨 작품은 영상창 크기 가로세로 최소750mm 최대3 250mm 및 공공장소에 전시되는 점을 감안하여 전시표출에 적합한 내용으로 제작되어야 함 제출한 작품의 저작권은 창작자에게 귀속됨 저작권이나 초상권에 대한 모든 책임은 출품자 창작자 에게 있으며 선정된 이후라도 이와 같은 사실이 밝혀질 경우 해당 작품의 제작 지원 비가 환수됨 선정 후 약정은 정해진 기간 내 약정기간 로 하되 공익적 목적의 전시 홍보를 위한 영상 및 이미지 사용을 승인함 선정자는 콘텐츠 제작 및 전시 등에 적극 협조하여야 함 문의 사항 이메일 hechi field gmail com
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86047,다큐멘터리 City Montage 프로젝트 리서치팀 모집,다큐멘터리 City Montage 프로젝트 리서치팀 모집 공모 주제 다큐멘터리 City Montage 프로젝트 리서치팀 모집 공모 내용전국학생건축포럼 생각지대의 2024년도 중심사업 다큐멘터리 City Montage 프로젝트에서 청년세대 문제에 대한 도시 내 공간 리서치를 수행할 열정적인 팀원을 모집합니다 다양한 전공의 대학생들과 함께 도시 지리 사회 심리 통계학 등 모든 범학문적 방법론을 동원하여 청년세대의 공간과 사회문제에 대해 다학제적으로 분석하고 여러 현상의 원인을 규명하는 실험적인 프로젝트입니다 지원 자격 건축 관련 전공 및 사회 경제 정치 문화 지리 등 프로젝트와 연계될 수 있는 모든 전공의 대학생 대학원생 졸업생 전공 무관 모집 기간 1차 모집 24 04 04 목 24 04 18 목 23시 59분 1차 합격자 발표 24 04 19 금 21시 2차 면접 비대면 24 04 20 토 최종 합격자 발표 24 04 21 화 21시 리서치팀 OT 24 04 27 토 13시 시간 변동 가능 지원 방법 모집 내용 및 지원서 다운 링크 https saenggakjidae notion site City Montage d6c5e48f656a4e379b26e2d770945acd 상단 링크에 첨부된 모집요강 및 지원서 다운 양식에 맞게 내용 기재 후 공식 이메일 saenggakjidae gmail com 으로 2024 4 18 목 23시 59분까지 리서치팀 지원서 pdf 1부 재 휴학증명서 및 졸업증명서 pdf 1부 제출 대외활동 내용도시 지리 사회 심리 통계학 등 모든 범학문적 방법론을 동원하여 현재 청년세대들이 경험하고 있는 건조환경에 대해 분석합니다 청년들이 도시에서 직면한 정치 사회 문화적 현상들에 대해 가지고 있는 인식과 그 원인을 분석할 예정입니다 프로젝트 초반부를 주도하며 인터뷰 자료 수집 데이터 시각화 등 리서치에 관한 전반적인 업무를 수행하여 향후 파빌리온 출판팀으로 확장해나갈 공통의 관념체계를 확립합니다 3 4명 단위로 건축 관련 전공자와 타 전공자들이 함께 팀을 이루어 다학제적 연구를 진행할 예정입니다 문의 사항 기타 문의 인스타그램 DM 혹은
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86049,제3회 경기도민 인권 대상,제3회 경기도민 인권 대상 추천기간 24 3 15 금 24 5 13 월 24 00 까지 추천대상 경기도 인권신장을 위해 각 분야에서 헌신한 공로가 있는 사람 추천분야 6개분야 인권일반 장애인 노인 여성 아동 청소년 이주민 외국인 추천권자 개인 또는 단체 도 시 군 및 소속기관 공직유관단체의 장 본인 추천 불가 시 군 추천의 경우 시 군 자체 공적 심사위원회 의결 필 시상내용 경기도지사 표창장 및 상패 수여 총 6명 개인 민간인 분야별 대상 각 1명 선발 표창장과 별도 제작한 상패 트로피 수여① 인권일반 1명② 장애인 1명③ 노인 1명④ 여성 1명⑤ 아동 청소년 1명⑥ 이주민 외국인 1명 문의 031 8008 3264 E mail gghrd190701 gg go kr
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86050,제20회 넷마블게임콘서트,제20회 넷마블게임콘서트 지원 자격 제한없음 모집 기간 2024 04 11 00 00 04 21 23 59 지원 방법 사전신청 링크 접속 https forms gle ivcychxNhTnVZUsy9 대외활동 내용 넷마블문화재단은 건강한 게임문화 조성 확산에 기여하고 게임산업에 관심있는 분들과 지식을 공유하고 소통하는 시간을 갖고자 2024 넷마블게임콘서트 를 개최합니다 올해 게임콘서트의 주제는 바로 게임과 연결 입니다 오는 4월 27일 오후 3시 넷마블 G Tower 3F ㅋㅋ다방에서개최되는 제20회 넷마블게임콘서트 는 1부 게리킴게임즈 김건희 작가님의 김과장에서 김작가로 게임으로 전직하다 2부 스파이럴캣츠 오고은 팀장님의 게임 캐릭터 현실에 소환되다 강연이 예정되어 있습니다 활동 혜택 기념품 지급 문의 사항 02 716 3316
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86051,제18회 과천 전국 경기소리 경창대회,제18회 과천 전국 경기소리 경창대회따뜻한 봄 과천 전국 경기소리 경창대회가 5월 개최합니다 여러분의 많은 관심과 참가 부탁드리겠습니다 일시 예선 5 4 토 오전 10시 중고등부 일반부 명창부 단심 5 4 토 오전 10시 단체부 초등부 실버부 본선 5 4 토 오전 3시 중고등부 일반부 명창부 시상 5 4 토 오후 6시 원할한 대회 진행을 위해 변동 될 수 있음 장소 경기소리전수관 상상홀 예선 본선 시상 과천문화원 관악홀 단심 참가자격 국적 불문 19세 이상 남녀 및 초 중 고등학생 학생부 타 대회 교육감상 이상 수상자 제외 일반부 타 대회 도지사상 수상자 및 만 24세 이하 제외 명창부 타 대회 국무총리상 수상자 및 만 30세 이하 제외 실버부 만 65세 이상 단체부 성인 3인 이상 타 대회 도지사상 이상 수상팀 제외 참가부문 명창부 일반부 중고등부 초등부 실버부 단체부 참가비 학생부 실버부 일반부 단체부 무료 명창부 5만원 심사위원 권위 있는 부문별 전문가를 심사위원으로 위촉 국민심사 일반인을 대상으로 국민심사단을 공개 모집 단체부 초등부 심사에 참여 심사배점 음정 30점 박자 30점 공력 20점 예술성 가사 20점 100점 만점으로 심사 심사방법 예선은 85점 이상 95점 이하로 채점하여 고득점 순으로 본선 진출자 결정 단심은 85점 이상 95점 이하로 채점하여 고득점 순으로 순위를 결정 본선은 90점 이상 99점 이하로 채점하여 최상점과 최하점을 제외한 점수를 집계하여 순위를 결정 단체부 초등부는 심사위원의 총점과 국민심사단의 총점을 8 2로 반영 동점일 경우 학생부는 고학년 순으로 하고 단체부 대표자 실버부 일반부 명창부는 연장자를 우선으로 결정 스승 및 8촌 이내 심사위원 회피제 를 실시함에 따라 이에 해당하는 자는 나머지 심사위원 점수를 합산한 평균 점수로 채점 직접스승 판단기준 개인적인 지도 스승과 현재 포함 최근 3년 이내 6개월 이상 계속해서 지도 받은 학교 전공교수 강사 공개 경연을 원칙으로 함 모든 경연의 결과는 당일 현장 및 경기소리전수관홈페이지에 게시함 참가곡목 및 경연방법 명창부 예선 경기12잡가 본선 경기12잡가 일반부 예선 경기민요 휘모리잡가 경기선소리 본선 경기민요 휘모리잡가 경기선소리 중고등부 예선 경기12잡가 본선 경기12잡가 초등부 단심 경기민요 실버부 단심 경기민요 휘모리잡가 경기선소리 단체부 단심 경기민요 경연방법 예선 일반부 3분내외 중고등부 명창부 5분내외 본선 일반부 5분내외 중고등부 명창부 완창 단심 초등부 실버부 3분내외 단체부 5분내외 경기민요 남도민요를 제외한 지역별 통속민요를 범주로 함 명창부 일반부 중고등부 예선 본선 다른 곡 선택 단체부 타부문 복수 지원 및 반주음악 사용 가능 신청서 접수 시 제출 경연시 주최측 고수를 원칙으로 하며 고수 대동시 주최측에 사전 통보해야 함 접수기간 접수기간 2023 4 8 월 5 2 목 15시까지 우편 및 방문접수 경기소리전수관 우 13828 경기도 과천시 문원로 40 2 인터넷접수 경기소리전수관 홈페이지 참가신청서 다운로드 참가신청서 메일발송 gsih40 2 naver com 제 출 서 류 참가신청서 사진부착 신분증 학생증 사본 또는 등본 통장 사본 본인 명의 반주음악 단체부 단체부는 대표자 기준으로 작성 및 서류제출 단 참가자 전원 명단 기재 우편 방문 인터넷 접수는 마감일 15시 도착분에 한함 문 의 Tel 02 507 5825 Fax 02 507 5824 공모전 시상내용 명창부 종합대상 국무총리상 5 000 000 대 상 문화체육관광부 장관상 3 000 000 금 상 경기도지사상 1 000 000 은 상 과천시장상 700 000 동 상 사 한국국악협회장상 500 000 장 려 사 한국경기소리보존회장상 300 000 2인 일반부 대 상 경기도지사상 1 000 000 금 상 과천시장상 700 000 은 상 사 한국국악협회장상 500 000 동 상 사 한국경기소리보존회장상 300 000 장 려 과천문화원장상 100 000 2인 중고등부 금 상 경기도교육감상 700 000 은 상 과천시의장상 500 000 동 상 사 한국국악협회장상 300 000 장 려 사 한국경기소리보존회장상 100 000 2인 초등부 금 상 경기도교육감상 500 000 은 상 과천시의장상 300 000 동 상 사 한국경기소리보존회장상 200 000 장 려 과천문화원장상 100 000 2인 실버부 금 상 과천시장상 700 000 은 상 과천시의장상 500 000 동 상 사 한국경기소리보존회장상 300 000 2인 장 려 과천문화원장상 200 000 2인 단체부 금 상 경기도지사상 1 000 000 1팀 은 상 과천시장상 700 000 1팀 동 상 과천시의장상 500 000 1팀 장 려 사 한국경기소리보존회장상 200 000 2팀 시상내역은 대회사정에 따라 변경될 수 있음 주최 주관 사단법인 한국경기소리보존회 후 원 문화체육관광부 과천시 과천시의회 사 한국국악협회 과천문화원 국악신문사 문 의 02 507 5825 경기소리전수관
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86052,2024 춘천마임축제 자원활동가 깨비 모집,2024 춘천마임축제 자원활동가 깨비 모집 내용5월 한 달간 다양한 사람들을 만나며 축제 준비를 같이하고 8일간의 축제에서 이뤄지는 다양한 업무를 팀별로 경험해 보게 됩니다 스태프 아티스트 깨비들과 특별한 추억을 쌓을 수 있습니다 지원 자격만 19세 이상 성인중에 축제 준비기간 및 축제 진행기간 참여가 가능하며 특별한 추억을 쌓고 싶은 누구나 참여가 가능합니다 모집 기간 2024 04 01 2024 04 21 지원 방법 접수 홈페이지 https docs google com forms d e 1FAIpQLSdVE8nGsLoWdxX95vPNlAqPL7CfUIKioiqXhPizvUlR24hYaA formResponse 활동 내용 축제 사전교육 진행 오프라인 홍보 축제 물품 제작 및 사전 준비 마임 깨비 건배 댄스 배우기 축제 실무 업무 진행 대외활동 혜택1 다양한 사람들과의 특별한 추억과 인연2 깨비 활동 물품 축제 티셔츠 축제 패스 등 지급3 봉사활동 시간 지급 1365 자원봉사포털 등록 4 축제 기간 내 수업 할애 공문 발송 및 식사 제공5 2024년 축제 초대권 지급6 깨비 수료증 발급 및 우수 활동자 표창7 깨비 수료자 불의도시 도깨비난장 평생이용권 지급 문의 사항 Tel 사 춘천마임축제 제작운영팀 033 244 6892 E mail cimfop01 mimefestival com
